insee,commune,departement,travail_insee,travail_commune,travail_departement,latitude,longitude,emplois,habitants,menages,pers_par_menages,unite_conso_menages,revenu_median,travail_latitude,travail_longitude,travail_emplois,distance_oiseau_km,distance_auto_km,duree_auto_minutes,distance_velo_km,duree_velo_minutes,2009,2014,2009_inter,2014_inter,2009_extra,2014_extra,2009_extra_travail_commune,extra_travail_commune_2014
9047,BELESTA,9,9160,LAVELANET,9,42.89347078,1.952743897,61,1011,510,1031,749,18198,42.93368673,1.845869535,883,9.8,13.4,21,14.7,63,414,341,130,80,284,262,110,102
9060,BONNAC,9,9225,PAMIERS,9,43.17262714,1.587036676,12,722,312,752,508,19033,43.12348607,1.61523399,2853,5.9,6.8,13,8.6,35,284,0,36,0,248,0,116,0
9066,BRASSAC,9,9122,FOIX,9,42.93221448,1.512431708,8,644,285,633,438,19622,42.96585023,1.610374959,2583,8.8,12.7,20,12.0,51,0,304,0,69,0,235,0,105
9099,COS,9,9122,FOIX,9,42.98015928,1.569219399,7,406,166,406,275,24590,42.96585023,1.610374959,2583,3.7,5.5,8,5.0,22,175,0,12,0,163,0,101,0
9104,DALOU,9,9225,PAMIERS,9,43.02887623,1.648217761,10,753,316,779,524,20626,43.12348607,1.61523399,2853,10.9,20.1,18,13.4,55,315,0,26,0,290,0,119,0
9121,FERRIERES-SUR-ARIEGE,9,9122,FOIX,9,42.93829586,1.607262842,62,848,339,769,529,21584,42.96585023,1.610374959,2583,3.1,6.2,14,4.0,23,328,352,45,68,283,284,138,124
9122,FOIX,9,9160,LAVELANET,9,42.96585023,1.610374959,2583,9721,4700,9384,6788,19268,42.93368673,1.845869535,883,19.5,23.9,28,24.5,108,3889,0,2333,0,1556,0,106,0
9122,FOIX,9,9264,SAINT-JEAN-DE-VERGES,9,42.96585023,1.610374959,2583,9721,4700,9384,6788,19268,43.01298965,1.632771658,188,5.6,8.5,13,11.4,49,3889,3373,2333,2152,1556,1221,159,120
9122,FOIX,9,9225,PAMIERS,9,42.96585023,1.610374959,2583,9721,4700,9384,6788,19268,43.12348607,1.61523399,2853,17.5,23.2,21,21.9,91,3889,3373,2333,2152,1556,1221,289,223
9130,GANAC,9,9122,FOIX,9,42.93074412,1.559793168,5,689,309,685,478,20916,42.96585023,1.610374959,2583,5.7,8.0,24,8.6,39,288,0,45,0,244,0,114,0
9157,LAROQUE-D'OLMES,9,9160,LAVELANET,9,42.96756232,1.87181603,299,2490,1185,2519,1790,17716,42.93368673,1.845869535,883,4.3,5.3,9,5.2,23,911,801,380,299,531,501,148,127
9160,LAVELANET,9,9225,PAMIERS,9,42.93368673,1.845869535,883,6245,2903,5945,4271,16866,43.12348607,1.61523399,2853,28.2,37.7,43,38.3,167,1802,0,965,0,837,0,108,0
9160,LAVELANET,9,9157,LAROQUE-D'OLMES,9,42.93368673,1.845869535,883,6245,2903,5945,4271,16866,42.96756232,1.87181603,299,4.3,5.3,9,4.9,22,1802,1699,965,992,837,707,162,152
9160,LAVELANET,9,9122,FOIX,9,42.93368673,1.845869535,883,6245,2903,5945,4271,16866,42.96585023,1.610374959,2583,19.5,23.9,27,24.5,109,1802,1699,965,992,837,707,128,147
9167,LEZAT-SUR-LEZE,9,31555,TOULOUSE,31,43.28021033,1.344768031,283,2351,958,2220,1512,19544,43.59638143,1.431672934,71878,35.9,50.6,45,43.6,184,958,887,394,336,564,551,216,186
9185,MAZERES,9,9225,PAMIERS,9,43.23054544,1.679055382,554,3810,1529,3575,2418,18701,43.12348607,1.61523399,2853,13.0,18.5,16,14.7,59,1423,1433,669,626,754,807,177,154
9185,MAZERES,9,31555,TOULOUSE,31,43.23054544,1.679055382,554,3810,1529,3575,2418,18701,43.59638143,1.431672934,71878,45.3,67.5,49,54.4,238,1423,1433,669,626,754,807,131,129
9188,MERCUS-GARRABET,9,9122,FOIX,9,42.87951718,1.644218023,65,1144,512,1187,814,19013,42.96585023,1.610374959,2583,10.0,12.8,16,15.1,66,471,0,98,0,374,0,106,0
9207,MONTGAILLARD,9,9122,FOIX,9,42.93776398,1.643701443,85,1423,665,1449,1020,20567,42.96585023,1.610374959,2583,4.1,4.3,6,4.3,17,547,490,118,92,429,398,204,145
9209,MONTJOIE-EN-COUSERANS,9,9261,SAINT-GIRONS,9,43.01523425,1.175653614,33,1072,475,1056,740,20149,42.9752923,1.153265955,1105,4.8,8.0,9,7.0,32,432,436,112,84,320,352,148,173
9214,MOULIS,9,9261,SAINT-GIRONS,9,42.94388452,1.098528695,41,785,367,774,549,19965,42.9752923,1.153265955,1105,5.7,10.2,18,10.4,48,287,278,72,72,215,206,144,103
9225,PAMIERS,9,31555,TOULOUSE,31,43.12348607,1.61523399,2853,15518,6996,14838,10417,17464,43.59638143,1.431672934,71878,54.7,75.8,53,66.0,275,5768,5563,3689,3485,2079,2078,291,193
9225,PAMIERS,9,9122,FOIX,9,43.12348607,1.61523399,2853,15518,6996,14838,10417,17464,42.96585023,1.610374959,2583,17.5,22.4,19,22.0,93,5768,5563,3689,3485,2079,2078,437,449
9225,PAMIERS,9,9332,VERNIOLLE,9,43.12348607,1.61523399,2853,15518,6996,14838,10417,17464,43.0809119,1.661009248,340,6.0,11.8,12,7.8,32,5768,5563,3689,3485,2079,2078,120,148
9225,PAMIERS,9,9185,MAZERES,9,43.12348607,1.61523399,2853,15518,6996,14838,10417,17464,43.23054544,1.679055382,554,13.0,19.1,17,14.7,59,0,5563,0,3485,0,2078,0,102
9225,PAMIERS,9,9264,SAINT-JEAN-DE-VERGES,9,43.12348607,1.61523399,2853,15518,6996,14838,10417,17464,43.01298965,1.632771658,188,12.4,19.5,20,16.3,71,5768,5563,3689,3485,2079,2078,162,153
9225,PAMIERS,9,9265,SAINT-JEAN-DU-FALGA,9,43.12348607,1.61523399,2853,15518,6996,14838,10417,17464,43.08620157,1.624393389,393,4.2,5.2,11,5.2,22,5768,5563,3689,3485,2079,2078,114,160
9238,LES PUJOLS,9,9225,PAMIERS,9,43.09172433,1.71845002,38,764,299,764,500,20150,43.12348607,1.61523399,2853,9.1,13.6,14,12.4,57,249,330,50,70,199,260,108,107
9245,RIEUX-DE-PELLEPORT,9,9225,PAMIERS,9,43.05799843,1.59934493,57,1285,496,1289,844,20170,43.12348607,1.61523399,2853,7.4,9.6,17,10.0,42,492,558,58,49,434,509,159,188
9261,SAINT-GIRONS,9,9289,LORP-SENTARAILLE,9,42.9752923,1.153265955,1105,6284,3208,6000,4454,18726,43.01595663,1.108274346,306,5.8,6.4,10,7.1,31,2260,2103,1359,1193,901,910,138,126
9261,SAINT-GIRONS,9,9268,SAINT-LIZIER,9,42.9752923,1.153265955,1105,6284,3208,6000,4454,18726,42.99988086,1.129297545,291,3.4,4.8,11,4.8,22,2260,2103,1359,1193,901,910,233,251
9264,SAINT-JEAN-DE-VERGES,9,9122,FOIX,9,43.01298965,1.632771658,188,1200,502,1199,805,20219,42.96585023,1.610374959,2583,5.6,8.4,13,11.3,50,496,521,121,123,375,398,137,162
9265,SAINT-JEAN-DU-FALGA,9,9225,PAMIERS,9,43.08620157,1.624393389,393,2857,1201,2730,1886,20237,43.12348607,1.61523399,2853,4.2,5.3,10,5.1,22,982,1022,248,263,733,759,375,371
9268,SAINT-LIZIER,9,9261,SAINT-GIRONS,9,42.99988086,1.129297545,291,1417,641,1302,941,21399,42.9752923,1.153265955,1105,3.4,5.0,11,4.8,25,464,451,164,185,300,266,180,141
9272,SAINT-PAUL-DE-JARRAT,9,9122,FOIX,9,42.89591546,1.672068727,153,1266,580,1330,916,19923,42.96585023,1.610374959,2583,9.3,11.0,16,11.4,47,499,514,143,170,356,344,143,102
9273,SAINT-PIERRE-DE-RIVIERE,9,9122,FOIX,9,42.9664677,1.557399548,28,613,281,649,447,23214,42.96585023,1.610374959,2583,4.3,6.4,10,5.9,27,309,307,53,72,256,235,142,111
9282,SAVERDUN,9,9185,MAZERES,9,43.22656673,1.573736346,467,4658,1945,4539,3082,19338,43.23054544,1.679055382,554,8.5,10.4,13,11.7,48,1878,0,753,0,1125,0,126,0
9282,SAVERDUN,9,31555,TOULOUSE,31,43.22656673,1.573736346,467,4658,1945,4539,3082,19338,43.59638143,1.431672934,71878,42.7,69.2,53,50.6,213,1878,1753,753,649,1125,1104,222,246
9282,SAVERDUN,9,9225,PAMIERS,9,43.22656673,1.573736346,467,4658,1945,4539,3082,19338,43.12348607,1.61523399,2853,11.9,15.8,20,16.7,68,1878,1753,753,649,1125,1104,202,202
9289,LORP-SENTARAILLE,9,9261,SAINT-GIRONS,9,43.01595663,1.108274346,306,1380,596,1419,963,19276,42.9752923,1.153265955,1105,5.8,6.6,11,6.9,33,439,597,149,175,290,422,122,209
9293,SERRES-SUR-ARGET,9,9122,FOIX,9,42.97014355,1.504395843,34,779,332,723,507,19896,42.96585023,1.610374959,2583,8.6,11.1,17,10.8,48,325,0,85,0,240,0,126,0
9306,TARASCON-SUR-ARIEGE,9,9122,FOIX,9,42.84615147,1.596484619,589,3322,1380,2905,2062,17172,42.96585023,1.610374959,2583,13.4,16.5,14,17.9,78,1212,0,629,0,584,0,169,0
9312,LA TOUR-DU-CRIEU,9,9225,PAMIERS,9,43.1046663,1.666979118,128,3071,1220,3066,2028,20084,43.12348607,1.61523399,2853,4.7,9.0,13,6.2,26,1068,1156,204,184,864,972,412,411
9324,VARILHES,9,9225,PAMIERS,9,43.05476907,1.633642455,330,3328,1475,3256,2263,20111,43.12348607,1.61523399,2853,7.8,13.3,14,8.6,36,1154,1300,310,333,843,967,265,346
9324,VARILHES,9,9122,FOIX,9,43.05476907,1.633642455,330,3328,1475,3256,2263,20111,42.96585023,1.610374959,2583,10.1,11.5,15,13.3,57,1154,1300,310,333,843,967,187,189
9329,VERNAJOUL,9,9122,FOIX,9,42.99308289,1.59212252,13,652,289,678,466,21041,42.96585023,1.610374959,2583,3.4,5.4,10,4.3,19,268,279,44,60,224,219,112,109
9331,LE VERNET,9,9225,PAMIERS,9,43.18717323,1.604235437,32,654,257,668,436,18581,43.12348607,1.61523399,2853,7.1,8.2,12,8.9,37,0,268,0,56,0,212,0,104
9332,VERNIOLLE,9,9122,FOIX,9,43.0809119,1.661009248,340,2359,945,2332,1564,21636,42.96585023,1.610374959,2583,13.4,16.0,16,16.9,72,0,935,0,174,0,761,0,112
9332,VERNIOLLE,9,9225,PAMIERS,9,43.0809119,1.661009248,340,2359,945,2332,1564,21636,43.12348607,1.61523399,2853,6.0,11.8,12,7.7,32,924,935,168,174,756,761,305,291
9336,VILLENEUVE-D'OLMES,9,9160,LAVELANET,9,42.91148837,1.820630421,86,1029,494,1044,750,17124,42.93368673,1.845869535,883,3.2,4.3,7,3.7,16,419,0,128,0,291,0,124,0
9339,VILLENEUVE-DU-PAREAGE,9,9225,PAMIERS,9,43.1586748,1.642873631,40,783,296,745,496,21086,43.12348607,1.61523399,2853,4.5,5.2,9,5.5,23,313,356,52,50,261,306,145,155
11005,ALAIRAC,11,11069,CARCASSONNE,11,43.18203065,2.237043921,37,1322,466,1202,784,19609,43.20937984,2.343988554,9354,9.2,10.5,17,12.1,53,561,535,101,95,460,440,320,325
11009,ALZONNE,11,11069,CARCASSONNE,11,43.26529986,2.17459434,148,1515,604,1361,934,16812,43.20937984,2.343988554,9354,15.1,17.2,22,17.9,76,510,548,202,215,308,333,152,190
11011,ARAGON,11,11069,CARCASSONNE,11,43.29876656,2.307072403,18,427,206,444,312,18783,43.20937984,2.343988554,9354,10.4,12.6,21,13.7,57,0,202,0,30,0,173,0,104
11012,ARGELIERS,11,11262,NARBONNE,11,43.31102461,2.911154528,90,2070,827,2000,1340,17993,43.16523999,3.020238687,8815,18.5,24.0,34,23.4,101,595,721,209,186,386,534,122,181
11014,ARMISSAN,11,11262,NARBONNE,11,43.18764163,3.08927706,51,1540,634,1533,1035,20048,43.16523999,3.020238687,8815,6.1,11.9,18,10.9,47,586,551,140,156,445,395,305,271
11018,ARZENS,11,11069,CARCASSONNE,11,43.20085475,2.205379162,116,1224,519,1251,842,19208,43.20937984,2.343988554,9354,11.3,12.3,16,15.0,65,535,513,139,153,397,360,289,257
11023,BADENS,11,11069,CARCASSONNE,11,43.22071461,2.504701481,68,797,273,678,453,18282,43.20937984,2.343988554,9354,13.1,22.1,33,19.0,101,308,0,120,0,188,0,108,0
11024,BAGES,11,11262,NARBONNE,11,43.11764167,2.97718129,75,871,374,848,587,18111,43.16523999,3.020238687,8815,6.3,11.5,20,11.4,56,363,366,117,127,246,239,121,167
11037,BERRIAC,11,11069,CARCASSONNE,11,43.21409862,2.407732717,32,878,305,813,530,15369,43.20937984,2.343988554,9354,5.2,8.9,15,6.8,29,350,228,93,40,257,188,193,116
11040,BIZANET,11,11262,NARBONNE,11,43.14825437,2.869814413,83,1558,682,1636,1091,18490,43.16523999,3.020238687,8815,12.4,19.1,26,17.7,76,540,638,138,218,402,420,272,263
11049,BRAM,11,11076,CASTELNAUDARY,11,43.25142065,2.110298952,480,3308,1426,3186,2202,18520,43.32301732,1.960737525,2017,14.5,16.8,18,17.2,116,1106,1114,489,435,617,679,124,109
11049,BRAM,11,11069,CARCASSONNE,11,43.25142065,2.110298952,480,3308,1426,3186,2202,18520,43.20937984,2.343988554,9354,19.5,25.7,24,23.4,116,1106,1114,489,435,617,679,213,270
11067,CANET,11,11262,NARBONNE,11,43.22632708,2.83123999,67,1671,698,1648,1108,17637,43.16523999,3.020238687,8815,16.8,19.6,24,20.6,93,568,574,158,164,410,410,213,234
11068,CAPENDU,11,11069,CARCASSONNE,11,43.18361022,2.553835047,234,1532,653,1472,1019,16746,43.20937984,2.343988554,9354,17.3,27.2,27,20.2,89,589,528,219,210,370,318,185,160
11069,CARCASSONNE,11,11076,CASTELNAUDARY,11,43.20937984,2.343988554,9354,45941,21540,45556,32079,17156,43.32301732,1.960737525,2017,33.5,42.7,33,37.5,246,17251,15439,14203,12752,3048,2687,136,147
11069,CARCASSONNE,11,11397,TREBES,11,43.20937984,2.343988554,9354,45941,21540,45556,32079,17156,43.20546446,2.459541025,535,9.4,16.0,26,15.4,84,17251,15439,14203,12752,3048,2687,227,237
11069,CARCASSONNE,11,11206,LIMOUX,11,43.20937984,2.343988554,9354,45941,21540,45556,32079,17156,43.04992933,2.239588114,1813,19.7,26.0,34,29.9,129,17251,15439,14203,12752,3048,2687,309,256
11069,CARCASSONNE,11,31555,TOULOUSE,31,43.20937984,2.343988554,9354,45941,21540,45556,32079,17156,43.59638143,1.431672934,71878,85.4,100.3,68,98.5,495,17251,15439,14203,12752,3048,2687,221,155
11069,CARCASSONNE,11,11049,BRAM,11,43.20937984,2.343988554,9354,45941,21540,45556,32079,17156,43.25142065,2.110298952,480,19.5,25.3,24,23.2,116,17251,15439,14203,12752,3048,2687,137,103
11069,CARCASSONNE,11,11262,NARBONNE,11,43.20937984,2.343988554,9354,45941,21540,45556,32079,17156,43.16523999,3.020238687,8815,55.1,70.0,51,66.2,286,17251,15439,14203,12752,3048,2687,186,152
11069,CARCASSONNE,11,11203,LEZIGNAN-CORBIERES,11,43.20937984,2.343988554,9354,45941,21540,45556,32079,17156,43.20367306,2.762150287,1820,33.9,47.7,38,40.6,173,17251,0,14203,0,3048,0,100,0
11069,CARCASSONNE,11,11279,PENNAUTIER,11,43.20937984,2.343988554,9354,45941,21540,45556,32079,17156,43.25137411,2.313154539,215,5.3,7.5,14,7.2,32,17251,15439,14203,12752,3048,2687,100,125
11076,CASTELNAUDARY,11,31555,TOULOUSE,31,43.32301732,1.960737525,2017,11096,4670,9946,6991,17654,43.59638143,1.431672934,71878,52.4,70.7,52,62.4,255,3988,3710,2954,2665,1033,1045,193,174
11076,CASTELNAUDARY,11,11069,CARCASSONNE,11,43.32301732,1.960737525,2017,11096,4670,9946,6991,17654,43.20937984,2.343988554,9354,33.5,43.2,33,37.4,245,3988,3710,2954,2665,1033,1045,178,177
11081,CAUNES-MINERVOIS,11,11069,CARCASSONNE,11,43.33279632,2.516354825,122,1664,683,1487,1045,16570,43.20937984,2.343988554,9354,19.6,23.3,33,25.1,109,507,559,131,237,376,323,186,166
11084,CAUX-ET-SAUZENS,11,11069,CARCASSONNE,11,43.22589611,2.254420696,32,918,377,938,624,18927,43.20937984,2.343988554,9354,7.5,8.4,14,9.6,40,337,397,72,83,265,314,184,201
11085,CAVANAC,11,11069,CARCASSONNE,11,43.16898354,2.33479006,47,898,378,933,626,19308,43.20937984,2.343988554,9354,4.6,7.0,13,8.5,38,348,391,80,75,268,316,212,228
11088,CAZILHAC,11,11069,CARCASSONNE,11,43.1781298,2.359221526,44,1652,713,1693,1158,22228,43.20937984,2.343988554,9354,3.7,7.3,12,5.7,26,592,650,96,80,496,570,376,440
11098,CONILHAC-CORBIERES,11,11203,LEZIGNAN-CORBIERES,11,43.18476541,2.715727552,40,926,362,869,585,18420,43.20367306,2.762150287,1820,4.3,5.0,7,5.4,23,292,342,54,75,238,267,119,146
11099,CONQUES-SUR-ORBIEL,11,11069,CARCASSONNE,11,43.28421084,2.384457205,131,2437,1002,2328,1585,18622,43.20937984,2.343988554,9354,8.9,12.4,22,11.8,49,893,996,258,278,635,718,484,539
11102,COUFFOULENS,11,11069,CARCASSONNE,11,43.15507334,2.305128979,41,622,263,622,421,19926,43.20937984,2.343988554,9354,6.8,9.0,14,9.1,39,257,233,46,36,211,197,146,119
11105,COURNANEL,11,11206,LIMOUX,11,43.02976992,2.235282665,40,667,291,698,472,19908,43.04992933,2.239588114,1813,2.3,6.0,12,5.6,24,297,294,78,62,219,232,152,161
11106,COURSAN,11,11262,NARBONNE,11,43.24733095,3.059268861,353,5916,2516,5841,4005,18159,43.16523999,3.020238687,8815,9.7,12.3,25,12.4,52,2166,2070,600,658,1566,1412,1014,861
11106,COURSAN,11,34032,BEZIERS,34,43.24733095,3.059268861,353,5916,2516,5841,4005,18159,43.34758833,3.230767542,11336,17.8,23.6,34,23.0,111,0,2070,0,658,0,1412,0,137
11116,CUXAC-D'AUDE,11,11262,NARBONNE,11,43.25780133,3.005475499,288,3948,1788,4149,2844,17257,43.16523999,3.020238687,8815,10.4,12.9,21,12.6,57,1552,1330,490,493,1062,837,681,516
11120,LA DIGNE-D'AVAL,11,11206,LIMOUX,11,43.04593419,2.179108364,17,542,211,490,338,20054,43.04992933,2.239588114,1813,4.9,5.5,13,5.6,23,229,223,49,40,180,184,111,149
11132,FABREZAN,11,11203,LEZIGNAN-CORBIERES,11,43.12599659,2.704953032,78,1301,557,1247,863,17035,43.20367306,2.762150287,1820,9.8,11.3,16,17.8,77,0,504,0,195,0,309,0,105
11138,FENDEILLE,11,11076,CASTELNAUDARY,11,43.27080669,1.948282485,50,579,225,579,380,19420,43.32301732,1.960737525,2017,5.9,9.1,13,9.5,41,256,264,56,16,200,248,104,136
11140,FERRALS-LES-CORBIERES,11,11203,LEZIGNAN-CORBIERES,11,43.1431544,2.738714087,38,1173,529,1161,813,16572,43.20367306,2.762150287,1820,7.0,9.6,16,9.7,41,378,440,156,145,222,295,101,130
11145,FLEURY,11,11262,NARBONNE,11,43.2144128,3.176665832,220,3951,2005,4011,2905,18420,43.16523999,3.020238687,8815,13.8,27.3,45,22.2,119,1027,1363,472,637,556,725,313,356
11164,GINESTAS,11,11262,NARBONNE,11,43.27585885,2.877175934,157,1341,594,1349,928,18189,43.16523999,3.020238687,8815,16.9,22.5,31,21.5,93,534,468,139,149,395,318,196,145
11170,GRUISSAN,11,11262,NARBONNE,11,43.10401635,3.082295137,502,4873,2753,5148,3839,18462,43.16523999,3.020238687,8815,8.5,12.6,21,12.7,51,1654,1502,892,858,763,644,518,463
11175,ISSEL,11,11076,CASTELNAUDARY,11,43.36756796,1.99804793,13,491,204,475,324,19688,43.32301732,1.960737525,2017,5.8,8.6,10,7.8,32,0,227,0,15,0,212,0,152
11178,LABASTIDE-D'ANJOU,11,11076,CASTELNAUDARY,11,43.34681066,1.853179616,74,1253,497,1294,837,18221,43.32301732,1.960737525,2017,9.1,9.4,8,11.9,49,0,572,0,127,0,445,0,140
11199,LAVALETTE,11,11069,CARCASSONNE,11,43.1922487,2.270585632,29,1467,573,1446,956,20589,43.20937984,2.343988554,9354,6.2,8.1,13,9.5,40,595,662,84,110,512,553,407,414
11201,LEUC,11,11069,CARCASSONNE,11,43.1412292,2.339614545,44,807,334,814,543,20147,43.20937984,2.343988554,9354,7.6,10.8,15,12.8,57,265,372,47,48,218,324,171,242
11202,LEUCATE,11,66136,PERPIGNAN,66,42.89936507,3.026760386,490,4402,2550,4512,3452,18953,42.69659541,2.89936954,20249,24.8,37.2,34,36.4,164,1224,1358,716,831,508,527,112,157
11203,LEZIGNAN-CORBIERES,11,11262,NARBONNE,11,43.20367306,2.762150287,1820,11248,4412,9949,6847,16340,43.16523999,3.020238687,8815,21.4,25.5,31,26.7,121,2912,3209,1876,1977,1036,1232,424,477
11203,LEZIGNAN-CORBIERES,11,11069,CARCASSONNE,11,43.20367306,2.762150287,1820,11248,4412,9949,6847,16340,43.20937984,2.343988554,9354,33.9,46.3,36,40.4,171,2912,3209,1876,1977,1036,1232,124,120
11206,LIMOUX,11,11069,CARCASSONNE,11,43.04992933,2.239588114,1813,10275,4478,9326,6647,17825,43.20937984,2.343988554,9354,19.7,26.4,33,30.3,130,3359,3303,2497,2276,861,1027,337,377
11210,LUC-SUR-ORBIEU,11,11203,LEZIGNAN-CORBIERES,11,43.17574428,2.788044569,45,1135,480,1157,779,17298,43.20367306,2.762150287,1820,3.7,4.9,9,4.5,19,351,398,96,107,255,291,125,123
11210,LUC-SUR-ORBIEU,11,11262,NARBONNE,11,43.17574428,2.788044569,45,1135,480,1157,779,17298,43.16523999,3.020238687,8815,18.9,24.3,32,24.5,109,0,398,0,107,0,291,0,103
11211,MAGRIE,11,11206,LIMOUX,11,43.02491803,2.20415031,6,523,234,529,368,19122,43.04992933,2.239588114,1813,4.0,5.5,10,6.0,25,221,198,56,15,165,183,112,129
11215,MALVES-EN-MINERVOIS,11,11069,CARCASSONNE,11,43.25019052,2.45343864,75,841,356,863,581,19371,43.20937984,2.343988554,9354,10.0,13.7,22,13.4,56,299,303,94,82,205,221,127,139
11217,MARCORIGNAN,11,11262,NARBONNE,11,43.22470809,2.914730548,40,1252,540,1270,866,19266,43.16523999,3.020238687,8815,10.8,15.5,22,14.3,63,480,537,113,99,368,438,267,297
11225,MAS-SAINTES-PUELLES,11,11076,CASTELNAUDARY,11,43.31400886,1.877697522,50,907,356,914,600,19932,43.32301732,1.960737525,2017,6.8,10.3,10,8.5,36,411,327,95,69,316,257,202,114
11233,MIREPEISSET,11,11262,NARBONNE,11,43.28443497,2.897000237,38,754,309,765,511,18258,43.16523999,3.020238687,8815,16.6,23.5,33,21.1,92,327,0,76,0,251,0,143,0
11254,MONTREAL,11,11069,CARCASSONNE,11,43.20005307,2.148094737,180,1920,792,1878,1268,18264,43.20937984,2.343988554,9354,15.9,16.7,19,20.4,87,764,639,276,193,487,446,272,157
11255,MONTREDON-DES-CORBIERES,11,11262,NARBONNE,11,43.18136248,2.924553186,454,1457,580,1447,955,19140,43.16523999,3.020238687,8815,8.0,10.5,15,10.5,46,500,532,137,142,363,390,257,284
11258,MOUSSAN,11,11262,NARBONNE,11,43.23059506,2.956356363,49,1838,754,1878,1247,19142,43.16523999,3.020238687,8815,8.9,14.3,20,11.9,52,740,710,146,190,594,520,384,391
11259,MOUSSOULENS,11,11069,CARCASSONNE,11,43.28110095,2.238300328,21,1013,408,1000,669,19047,43.20937984,2.343988554,9354,11.7,13.7,19,14.7,68,400,418,72,119,328,299,184,189
11262,NARBONNE,11,11255,MONTREDON-DES-CORBIERES,11,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.18136248,2.924553186,454,8.0,10.7,16,10.4,46,17742,17664,14310,13991,3432,3673,224,226
11262,NARBONNE,11,11203,LEZIGNAN-CORBIERES,11,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.20367306,2.762150287,1820,21.4,25.1,31,27.0,121,17742,17664,14310,13991,3432,3673,301,316
11262,NARBONNE,11,11170,GRUISSAN,11,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.10401635,3.082295137,502,8.5,12.6,21,12.7,52,17742,17664,14310,13991,3432,3673,201,193
11262,NARBONNE,11,11116,CUXAC-D'AUDE,11,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.25780133,3.005475499,288,10.4,13.4,22,12.7,59,17742,17664,14310,13991,3432,3673,128,157
11262,NARBONNE,11,34032,BEZIERS,34,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.34758833,3.230767542,11336,26.5,43.0,39,35.1,156,17742,17664,14310,13991,3432,3673,380,439
11262,NARBONNE,11,34172,MONTPELLIER,34,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.61344091,3.868516579,38976,84.8,99.1,78,104.6,455,17742,17664,14310,13991,3432,3673,122,141
11262,NARBONNE,11,11266,PORT-LA-NOUVELLE,11,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.02106449,3.039764422,611,16.1,32.4,30,21.2,128,17742,17664,14310,13991,3432,3673,134,151
11262,NARBONNE,11,11106,COURSAN,11,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.24733095,3.059268861,353,9.7,13.0,26,12.5,53,17742,17664,14310,13991,3432,3673,135,179
11262,NARBONNE,11,11069,CARCASSONNE,11,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,43.20937984,2.343988554,9354,55.1,70.7,51,66.3,283,17742,17664,14310,13991,3432,3673,221,178
11262,NARBONNE,11,66136,PERPIGNAN,66,43.16523999,3.020238687,8815,52855,25013,50859,36444,17357,42.69659541,2.89936954,20249,53.0,69.0,51,69.4,352,17742,17664,14310,13991,3432,3673,126,179
11264,NEVIAN,11,11262,NARBONNE,11,43.20364565,2.885788906,68,1270,540,1336,895,18777,43.16523999,3.020238687,8815,11.7,14.3,18,17.0,81,555,541,141,171,414,370,261,231
11266,PORT-LA-NOUVELLE,11,11262,NARBONNE,11,43.02106449,3.039764422,611,5635,2795,5616,4061,16972,43.16523999,3.020238687,8815,16.1,29.2,34,21.2,128,1643,1547,1077,971,566,576,174,230
11266,PORT-LA-NOUVELLE,11,11379,SIGEAN,11,43.02106449,3.039764422,611,5635,2795,5616,4061,16972,43.03959836,2.981242091,428,5.2,6.5,13,7.5,34,1643,1547,1077,971,566,576,150,110
11267,ORNAISONS,11,11262,NARBONNE,11,43.17846196,2.836590663,89,1187,514,1162,804,18093,43.16523999,3.020238687,8815,15.0,20.1,26,20.1,90,460,0,148,0,312,0,172,0
11269,OUVEILLAN,11,11262,NARBONNE,11,43.29318754,2.969991549,109,2299,975,2226,1528,17819,43.16523999,3.020238687,8815,14.8,17.8,28,17.5,77,771,808,223,275,548,533,313,267
11272,PALAJA,11,11069,CARCASSONNE,11,43.16710585,2.38726861,70,2233,911,2368,1563,21910,43.20937984,2.343988554,9354,5.9,9.6,14,8.0,36,1019,1025,145,164,874,861,689,683
11279,PENNAUTIER,11,11069,CARCASSONNE,11,43.25137411,2.313154539,215,2472,954,2322,1564,19770,43.20937984,2.343988554,9354,5.3,6.3,13,7.8,40,1005,899,321,310,684,589,525,422
11281,PEXIORA,11,11076,CASTELNAUDARY,11,43.26881869,2.040186065,60,1277,485,1255,812,17068,43.32301732,1.960737525,2017,8.8,10.0,11,11.2,70,482,419,102,93,380,326,161,181
11285,PEYRIAC-DE-MER,11,11262,NARBONNE,11,43.09030047,2.948505312,55,1111,497,1113,770,19496,43.16523999,3.020238687,8815,10.2,13.7,18,16.3,75,392,425,148,190,244,235,132,115
11288,PEZENS,11,11069,CARCASSONNE,11,43.25489147,2.247722977,84,1453,633,1511,1012,18082,43.20937984,2.343988554,9354,9.3,10.3,15,11.6,57,479,536,87,101,392,436,240,289
